    0.359991     2.599914     0.000000     0.573051    -0.175230    -1.339954
    1.851049     2.559492     1.000000    -0.577052     0.425472     0.179867
    0.901422     0.934988     0.000000    -0.694153    -0.766538     0.455033
    0.314720     2.052611     0.000000    -0.817974    -1.559255     0.579605
    1.934954     2.053034     0.000000     0.463916    -0.898300    -0.053513
    0.047059     1.133992     0.000000    -0.096545    -0.352276     0.253673
    1.139786     2.027711     1.000000     1.027419     0.677408    -0.001175
    1.212690     2.164094     1.000000     0.483444     0.959731     1.104495
   -0.492038     2.895837     0.000000     0.761720    -1.901134    -2.223851
    0.951163     1.663561     0.000000     0.723880     0.111837    -0.846025
    0.091068     2.762377     0.000000    -0.295120     0.881524     0.966334
    1.326319     1.725255     1.000000    -0.320148     0.297111     0.508650
    1.136696     2.240668     1.000000    -0.805411     0.766234     0.496932
    0.179284     1.703491     0.000000     1.809094    -0.761952    -2.154671
    1.003773     2.143904     0.000000     2.345841     0.284032     0.253651
    0.313254     2.294461     0.000000     0.935259     0.858773    -0.271187
    2.731922     3.530032     1.000000     0.989511     2.269332    -0.174745
    2.134415     2.138178     0.000000     2.920440    -0.798064     0.156104
    0.700045     2.358525     0.000000    -0.180285     0.271133    -0.162098
    1.023368     1.439942     0.000000    -1.394741    -0.969746    -2.090380
   -0.535155     1.755385     0.000000     0.446963     0.080041    -0.838566
    1.217609     3.291561     0.000000     1.454362    -0.864173     0.855505
   -0.480794     0.346584     0.000000    -0.064293    -0.935022    -0.971525
    0.457396     1.153126     0.000000    -1.530256     0.228302    -0.469326
   -0.250571     1.755116     0.000000    -0.090957    -0.097848     0.167197
    1.290485     1.769679     0.000000    -0.781570    -0.582116    -0.478192
    0.979620     0.864345     0.000000    -1.888729    -1.007475    -0.486859
    1.476365     1.890846     0.000000    -0.941943     0.039957    -0.124607
    1.990982     1.710978     1.000000     0.034340     0.381900     2.970156
    0.220288     1.923722     0.000000     0.361164     0.628857    -0.597038
    2.641696     1.612644     1.000000     0.299540     0.482481     1.688276
    0.819984     2.015486     1.000000    -0.053378     0.747981     1.588814
    0.899513     3.202357     0.000000     1.380470    -0.402537    -0.559265
    2.045313     2.294570     0.000000    -0.907102     0.261102     0.489773
    0.151627     0.794627     0.000000    -2.813280     0.163674     0.061669
    1.071124     2.226326     0.000000     0.534010     0.472889     2.259616
    1.816625     2.523214     1.000000     0.144324     2.007878     0.754722
    1.063119     1.352985     0.000000    -1.112683    -0.031886     0.302495
    1.426849     0.596397     0.000000    -1.452235    -2.448208    -0.094623
    2.119056     2.373304     1.000000     2.147528     0.708057    -1.644768
    1.947638     2.231086     0.000000     1.007635    -0.220893    -0.520523
    0.689023     2.105008     0.000000     0.854209    -0.071102    -1.139363
   -1.007900     1.016074     0.000000    -1.154268    -0.833996    -2.768818
   -0.207284     1.322152     0.000000     0.147681     0.611826    -0.148284
    1.928907     2.652588     0.000000    -0.922427    -0.239804     0.680168
    0.481071     2.128659     0.000000    -0.479457    -0.097246    -1.078953
    1.226184     1.138931     0.000000     0.211655    -0.799270    -0.773233
   -0.134246     2.658404     0.000000     2.036454     0.972659    -1.110931
    1.997105     2.528134     1.000000     2.625872     1.929568    -0.537130
    2.967634     2.421490     1.000000     0.871237     1.958800     0.762969
    0.291189     0.981350     0.000000    -0.101754    -1.519739    -0.691582
    0.005161     2.336300     0.000000     0.402807     0.365539    -0.894718
    1.201279     1.433935     1.000000    -0.213364     0.204102     0.405698
    1.168282     2.512135     0.000000     2.620641     0.453708    -0.387833
    0.086388     1.654435     1.000000     0.250665     0.868009    -0.406890
    1.275450     1.986883     1.000000    -0.065333     0.754505     0.527030
    1.852478     2.055584     0.000000    -1.373059     0.165736     1.491654
    0.828555     2.200388     1.000000     0.551067     2.244199    -1.605275
    1.946885     3.188812     1.000000     2.103710     1.852987    -0.072331
    1.138761     1.892796     1.000000     0.519908     0.646157     0.100772
    1.514311     2.225324     0.000000    -1.704053     0.312722    -0.441097
    1.264400     1.452369     1.000000    -0.045257     0.876640    -0.196207
    2.617737     3.071805     1.000000     0.779012     0.533775     2.388377
    0.708406     3.211311     0.000000     0.998745    -1.785965     1.313883
    1.399150     2.110299     1.000000    -0.895761     1.050430     2.694817
    0.788194     1.374848     1.000000    -1.798147     1.446712    -1.307288
   -0.251272     2.800785     0.000000     1.991547    -1.139637    -2.261151
    1.047751     2.363272     0.000000    -0.024899    -0.000951    -0.466598
    0.940453     2.417971     1.000000     1.063671     1.307742     1.227325
    1.290595     1.559084     0.000000    -1.411627    -0.409088     0.285447
    1.255101     2.072876     0.000000     0.542719    -1.251934    -1.299593
    1.004110     2.250674     1.000000     1.177945     1.647945    -0.003589
    1.894973     2.107368     1.000000     0.157191     0.417853     1.318302
    2.201931     2.086531     1.000000    -0.946897     1.209626    -0.848835
    0.534126     1.561871     0.000000    -1.662003    -0.626968     0.050173
    0.938996     2.327249     0.000000    -0.065470    -1.487576     0.327435
    0.159518     1.351862     0.000000    -1.162120    -0.074466     0.387594
   -0.515668     1.288131     0.000000    -1.181898    -1.805747    -1.700674
    2.173578     2.220657     1.000000     0.997753     0.159104     0.896918
    1.579515     2.319341     0.000000     0.386224    -0.938691    -0.182482
   -0.649945     1.813549     0.000000     0.637273    -1.250547     0.273062
    0.370095     1.543936     0.000000    -0.222713    -2.062094     0.700194
   -0.093408     2.106093     0.000000     0.887330     0.251705    -0.171353
    0.268428     2.225954     0.000000     0.404260    -2.070426    -0.631500
   -1.007391     1.651912     0.000000    -1.429091    -1.142571    -2.615884
    1.303250     2.281116     1.000000     0.766383     0.712512     0.474035
    1.177886     2.660356     1.000000    -1.173233     1.024470    -0.033451
    1.251954     3.512861     0.000000     0.833937     0.487234     0.988791
    1.726424     2.587423     1.000000    -0.632654     1.576646     0.592656
   -0.147986     1.681833     0.000000    -0.390990    -1.626665    -0.217398
    1.084925     2.197922     0.000000     0.261811    -0.147346     1.490911
    1.808103     3.175220     1.000000     0.928216     0.653616     0.787727
