    1.536879     1.964784     1.263310     1.825706    -0.125877     3.311620
    2.452449     2.821707     4.049349     5.614334     4.290595     4.505702
    3.369296     4.175457     4.671010     4.616002     5.781926     4.226745
    1.603162     2.565958     2.145346     2.182181     1.787658     2.051889
    2.238607     1.430120     0.497005     2.384424     0.573814     1.441348
    1.226433     0.724553     1.731763     2.035358     3.790248     2.824630
    3.827188     2.218520     1.992371     4.356826     4.086026     6.335401
   -0.408796     0.643791     1.610505     1.673105     2.336326     1.231299
    1.458956     1.397204     2.940079     2.236672     3.538600     3.482013
    2.001414     1.792667     1.173309     3.170736     2.605763     2.783087
    3.394668     2.887680     2.495711     3.622199     4.957907     5.047278
    0.254961     3.807572     3.431236     1.490353     2.111496     2.951813
    3.411116     1.486195     1.969186     3.144698     3.787906     2.744316
    1.759996     1.220363     1.783850     2.829360     1.366168     1.816533
    1.019523     1.190493     1.286122     5.345566     3.622611     2.603733
    2.209448     2.369003     1.713873     3.299724     1.820751     2.415457
    0.573025     0.851751     2.644099     2.829909     3.218920     2.963040
    3.577849     2.499973     3.969943     4.914364     2.844626     3.844436
    3.161938     2.853934     2.296315     2.451429     1.911581     3.150371
    2.004400     1.892924     3.291719     3.775871     4.317914     5.812445
   -0.821911     1.127262     1.718981     1.647031     2.248171     2.565851
    0.755620     1.207150     0.881993     1.271453     1.212710     2.356041
    3.729074     4.687917     3.273998     3.804352     4.601746     4.539342
    2.123459     1.948210     0.656224     3.159247     1.799232     2.391852
    4.004837     3.376802     2.790131     3.538758     3.458854     4.815968
    1.731858     1.697615     2.332942     1.871900     4.123537     3.116839
    0.026209     1.643940     0.634283     1.257375     1.368690     2.372011
    3.077123     3.531102     1.971051     1.477595     2.802928     2.155948
    2.527591     2.095140     2.814999     4.128358     3.599149     4.636047
   -1.427532     0.743818     0.550576     0.757788     2.110864     0.618651
    4.140211     3.865865     3.857292     3.065125     3.826149     3.463649
    3.519930     1.821426     2.033901     3.915846     4.902301     4.174385
    3.110041     2.383102     2.383644     3.049949     1.357619     0.635059
    0.173919     3.013223     0.389110     1.906354     1.044577    -0.156183
    2.962139     3.126406     2.056151     1.314071     4.036853     2.990026
    2.632578     2.519199     1.330101     2.234098     2.863719     3.207624
    3.298346     3.600418     2.588443     1.588498     1.755998     2.272289
    2.025198     3.004823     1.860248     2.628014     4.386125     4.757398
    1.362198     0.897861     0.148087     2.208869     3.005418     3.369976
    1.730663     3.401504     2.606183     1.773132     2.269594     2.582017
    1.327161     1.527308     2.458849     3.198042     2.778461     2.713482
    2.271498     2.700030     3.188201     3.691643     4.199544     3.353284
    2.328364     2.257689     3.237231     3.941861     5.308085     4.480260
    2.582147     2.626411     3.155742     3.200699     2.092988     4.006273
    1.380642     1.457915     4.093486     2.451444     2.039781     1.846581
    2.376279     3.175619     2.983851     3.813324     5.244643     4.826622
    1.084165     1.835082     0.652919     1.951247     2.039332     1.223502
    3.728192     2.914647     1.891066     4.627607     3.054177     2.877471
    2.221053     1.475165     0.813214     2.772438     2.318977     2.195242
   -1.038542    -0.803106     0.758928     0.969072     0.928409     1.563254
    3.322417     4.087492     3.089294     3.072833     4.402580     3.575009
    3.825287     3.982586     4.611599     2.478614     3.523078     3.313258
    2.448418     3.288432     3.368427     2.913115     2.125499     3.233155
    1.241112     2.929279     0.485705     5.457329     5.360849     4.044256
    2.597374     1.712928     1.893190     5.499414     4.520180     5.115596
    1.341527     0.050783     0.724841     2.541815     1.823296     2.644542
    3.330853     3.936055     3.995818     2.791759     2.974023     2.731608
    3.943688     3.546487     4.311927     5.412142     3.757623     5.863494
    0.690340     0.328789     0.846805     2.313851     2.724932     3.986257
    3.026453     3.277805     2.563035     4.158329     5.258634     2.877425
    0.259343     0.862806    -0.509460     2.854612     3.720932     1.935304
    2.954160     3.382543     1.508371     4.463705     3.862180     3.902752
    0.139417     1.513456     0.762032     1.281700     1.916822     2.273641
   -0.346408    -1.363411     0.764828     3.853688     3.155957     2.571005
    1.020085     2.536167     0.576719     2.727055     2.500534     3.391118
    0.764901     0.192187     0.575916     0.427689     0.397672     2.118258
    2.242361     0.266019     1.862630     2.818261     2.614625     3.901594
    1.630002     1.943981     0.571395     1.528281     1.306718     0.359816
    2.641405     2.690554     2.712944     4.074965     3.027796     3.552883
    2.658258     2.669028     2.808903     3.115597     2.703554     3.537296
   -0.239234    -0.321303    -0.591081     2.879988     2.341696     2.492020
    1.725501     3.441266     2.474694     1.834279     2.035617     3.094474
    1.006714     0.122800     0.515201     3.493692     2.844576     1.692135
    1.514465     0.893621     0.740168     3.473460     2.965139     2.527890
    3.962822     4.946368     4.489437     3.166209     2.775576     2.273716
    1.614015     2.494965     3.376523     5.530708     6.967753     5.352546
    4.088220     2.160770     2.006714     1.280714     0.461571     2.249354
    0.443840     1.706543    -0.011284     2.878040     3.319610     3.954815
    1.514974     1.809199     0.725323     1.694229     1.460053     2.380825
    3.643830     3.508743     2.171091     3.859337     3.267560     2.391263
    3.875345     2.723153     4.161319     2.981663     3.615460     3.241801
    3.034553     3.587210     0.876288     3.426557     3.662117     4.209000
    1.858831     0.451409     3.141384     2.423895     3.551996     4.138920
    1.013539     1.598695     1.705087     2.358916     4.286140     2.971475
    0.200873    -0.336592     0.179332     4.178184     3.912134     3.096168
    1.586824     1.932334     1.292208     4.430202     4.237374     3.387043
    3.352111     1.653667     1.799630     5.325360     3.881044     3.827427
    1.401580     2.414945     1.977524     2.620466     2.037728     1.680864
    0.887347     1.711211     1.104051     2.242970     2.657294     2.183806
    3.484705     3.262504     2.345772     3.115770     3.893968     2.446477
    0.931690     2.679363     1.442603     2.958000     3.597607     3.679868
    3.569465     3.043462     4.455220     3.055419     2.100112     2.823975
    0.205184     1.602389     0.663128     1.446085     0.874784     0.469015
    2.164448     2.684464     2.550463     3.571594     4.005150     2.343777
    3.468510     3.041498     3.639824     3.622165     4.416415     3.706549
